customer_id,signup_date,acquisition_channel
CUST096209,27-01-2025,Organic
CUST096210,01-04-2025,Referral
CUST096213,05-04-2025,Social
CUST096214,08-07-2025,Paid
CUST096215,13-02-2025,Referral
CUST096219,26-04-2025,Referral
CUST096220,01-01-2025,Organic
CUST096222,10-03-2025,Organic
CUST096223,25-05-2025,Organic
CUST096224,06-04-2025,Social
CUST096226,30-04-2025,Social
CUST096230,23-04-2025,Social
CUST096232,16-04-2025,Organic
CUST096235,19-04-2025,Organic
CUST096236,02-02-2025,Organic
CUST096237,17-05-2025,Referral
CUST096239,04-02-2025,Organic
CUST096240,12-01-2025,Organic
CUST096241,05-12-2024,Referral
CUST096245,06-01-2025,Referral
CUST096247,09-03-2025,Organic
CUST096250,19-03-2025,Paid
CUST096251,26-04-2025,Paid
CUST096253,18-03-2025,Organic
CUST096254,16-04-2025,Organic
CUST096255,09-01-2025,Organic
CUST096256,08-01-2025,Paid
CUST096257,03-02-2025,Organic
CUST096259,21-12-2024,Organic
CUST096260,29-03-2025,Organic
CUST096261,21-01-2025,Referral
CUST096263,25-05-2025,Organic
CUST096267,16-01-2025,Paid
CUST096269,25-02-2025,Paid
CUST096270,16-07-2025,Paid
CUST096273,22-02-2025,Organic
CUST096282,11-01-2025,Organic
CUST096283,05-08-2025,Social
CUST096286,17-12-2024,Organic
CUST096287,08-12-2024,Organic
CUST096288,20-04-2025,Organic
CUST096289,25-01-2025,Paid
CUST096292,22-06-2025,Paid
CUST096294,21-05-2025,Paid
CUST096295,31-01-2025,Organic
CUST096296,30-01-2025,Organic
CUST096301,30-12-2024,Organic
CUST096303,12-07-2025,Referral
CUST096306,21-02-2025,Organic
CUST096309,14-07-2025,Paid
CUST096310,28-12-2024,Organic
CUST096311,09-01-2025,Referral
CUST096313,09-12-2024,Organic
CUST096315,17-12-2024,Paid
CUST096316,10-03-2025,Organic
CUST096317,08-04-2025,Organic
CUST096319,14-04-2025,Organic
CUST096321,11-12-2024,Organic
CUST096322,02-02-2025,Paid
CUST096323,26-12-2024,Organic
CUST096325,11-06-2025,Social
CUST096326,22-03-2025,Organic
CUST096327,28-02-2025,Organic
CUST096328,05-02-2025,Organic
CUST096329,17-03-2025,Organic
CUST096333,18-02-2025,Organic
CUST096334,14-03-2025,Organic
CUST096339,26-11-2024,Social
CUST096340,06-08-2025,Social
CUST096342,02-05-2025,Organic
CUST096343,07-04-2025,Referral
CUST096346,19-02-2025,Referral
CUST096347,14-01-2025,Organic
CUST096348,18-07-2025,Organic
CUST096350,07-03-2025,Organic
CUST096351,13-07-2025,Paid
CUST096356,02-03-2025,Organic
CUST096358,01-12-2024,Paid
CUST096360,05-04-2025,Social
CUST096362,17-01-2025,Social
CUST096363,14-04-2025,Paid
CUST096366,04-01-2025,Organic
CUST096372,16-04-2025,Paid
CUST096374,02-05-2025,Paid
CUST096377,23-06-2025,Organic
CUST096379,12-04-2025,Organic
CUST096380,14-01-2025,Paid
CUST096381,30-11-2024,Organic
CUST096382,06-06-2025,Social
CUST096383,07-02-2025,Social
CUST096386,07-11-2024,Paid
CUST096387,30-12-2024,Referral
CUST096388,12-11-2024,Organic
CUST096390,11-03-2025,Organic
CUST096391,09-04-2025,Paid
CUST096392,24-02-2025,Organic
CUST096393,29-12-2024,Referral
CUST096395,03-06-2025,Paid
CUST096396,03-08-2025,Organic
CUST096398,09-12-2024,Organic
CUST096402,10-11-2024,Organic
CUST096408,01-12-2024,Organic
CUST096409,16-01-2025,Organic
CUST096414,15-02-2025,Social
CUST096415,22-01-2025,Organic
CUST096417,05-04-2025,Organic
CUST096420,12-04-2025,Organic
CUST096421,07-06-2025,Paid
CUST096422,01-03-2025,Social
CUST096424,30-12-2024,Organic
CUST096426,15-03-2025,Social
CUST096428,29-03-2025,Organic
CUST096429,09-11-2024,Organic
CUST096431,19-04-2025,Organic
CUST096432,15-05-2025,Organic
CUST096434,09-09-2025,Social
CUST096436,04-01-2025,Referral
CUST096437,02-04-2025,Organic
CUST096440,27-12-2024,Organic
CUST096442,28-11-2024,Organic
CUST096443,19-12-2024,Organic
CUST096444,07-06-2025,Paid
CUST096445,07-04-2025,Organic
CUST096449,26-04-2025,Paid
CUST096450,05-04-2025,Organic
CUST096451,18-01-2025,Organic
CUST096452,10-01-2025,Organic
CUST096453,11-02-2025,Organic
CUST096456,01-01-2025,Organic
CUST096458,05-01-2025,Organic
CUST096462,31-05-2025,Organic
CUST096464,10-06-2025,Organic
CUST096472,05-08-2025,Paid
CUST096474,12-04-2025,Organic
CUST096476,24-06-2025,Organic
CUST096477,26-03-2025,Organic
CUST096478,01-01-2025,Social
CUST096482,27-01-2025,Organic
CUST096484,15-02-2025,Organic
CUST096485,17-12-2024,Organic
CUST096486,12-01-2025,Organic
CUST096489,16-02-2025,Referral
CUST096490,08-02-2025,Organic
CUST096491,05-01-2025,Organic
CUST096492,05-01-2025,Organic
CUST096494,07-03-2025,Organic
CUST096495,31-12-2024,Organic
CUST096497,07-04-2025,Organic
CUST096498,21-05-2025,Organic
CUST096500,02-01-2025,Social
CUST096502,22-03-2025,Social
CUST096503,03-03-2025,Paid
CUST096505,27-01-2025,Organic
CUST096506,19-02-2025,Social
CUST096507,08-04-2025,Referral
CUST096509,24-04-2025,Organic
CUST096511,21-04-2025,Organic
CUST096515,02-01-2025,Referral
CUST096518,20-01-2025,Referral
CUST096521,22-12-2024,Referral
CUST096525,18-04-2025,Organic
CUST096527,14-01-2025,Referral
CUST096530,28-02-2025,Organic
CUST096533,13-03-2025,Organic
CUST096535,05-04-2025,Organic
CUST096536,16-03-2025,Paid
CUST096539,19-03-2025,Referral
CUST096541,07-03-2025,Organic
CUST096543,24-01-2025,Organic
CUST096548,15-02-2025,Organic
CUST096549,28-02-2025,Organic
CUST096553,21-01-2025,Referral
CUST096556,22-01-2025,Social
CUST096559,04-01-2025,Paid
CUST096561,23-06-2025,Paid
CUST096562,13-03-2025,Organic
CUST096566,06-03-2025,Organic
CUST096567,07-12-2024,Organic
CUST096568,11-08-2025,Paid
CUST096571,14-06-2025,Organic
CUST096577,06-02-2025,Social
CUST096580,30-08-2025,Paid
CUST096582,13-04-2025,Referral
CUST096586,09-07-2025,Paid
CUST096587,12-01-2025,Paid
CUST096588,10-04-2025,Organic
CUST096589,18-12-2024,Referral
CUST096592,04-12-2024,Social
CUST096594,11-02-2025,Organic
CUST096596,27-04-2025,Organic
CUST096597,04-12-2024,Organic
CUST096599,14-01-2025,Referral
CUST096601,25-01-2025,Organic
CUST096604,15-03-2025,Organic
CUST096608,29-08-2025,Paid
CUST096609,12-08-2025,Organic
CUST096610,14-01-2025,Organic
CUST096612,02-02-2025,Organic
CUST096613,05-04-2025,Organic
CUST096614,07-04-2025,Paid
CUST096616,15-06-2025,Referral
CUST096617,23-01-2025,Organic
CUST096619,24-07-2025,Paid
CUST096624,20-01-2025,Organic
CUST096625,28-08-2025,Organic
CUST096627,14-01-2025,Organic
CUST096630,13-12-2024,Organic
CUST096631,18-01-2025,Organic
CUST096634,11-01-2025,Organic
CUST096637,26-08-2025,Referral
CUST096638,29-05-2025,Paid
CUST096640,02-07-2025,Paid
CUST096642,21-02-2025,Referral
CUST096644,26-02-2025,Organic
CUST096645,17-12-2024,Organic
CUST096646,02-05-2025,Referral
CUST096648,09-08-2025,Paid
CUST096650,03-04-2025,Organic
CUST096651,09-01-2025,Organic
CUST096652,25-07-2025,Social
CUST096655,10-01-2025,Organic
CUST096656,23-06-2025,Paid
CUST096659,20-02-2025,Organic
CUST096660,02-06-2025,Social
CUST096661,05-01-2025,Organic
CUST096662,17-03-2025,Paid
CUST096663,16-01-2025,Organic
CUST096664,21-04-2025,Organic
CUST096666,12-07-2025,Paid
CUST096667,05-01-2025,Social
CUST096670,03-01-2025,Social
CUST096672,16-05-2025,Organic
CUST096673,14-01-2025,Social
CUST096675,09-05-2025,Organic
CUST096678,13-03-2025,Social
CUST096679,16-04-2025,Organic
CUST096680,13-02-2025,Referral
CUST096681,28-03-2025,Paid
CUST096683,13-01-2025,Organic
CUST096684,31-07-2025,Paid
CUST096687,22-07-2025,Social
CUST096688,17-01-2025,Organic
CUST096689,15-07-2025,Referral
CUST096691,31-01-2025,Social
CUST096693,10-01-2025,Organic
CUST096694,21-03-2025,Organic
CUST096697,01-12-2024,Paid
CUST096703,10-12-2024,Paid
CUST096704,18-05-2025,Organic
CUST096707,05-03-2025,Organic
CUST096709,18-12-2024,Referral
CUST096711,10-12-2024,Paid
CUST096712,22-11-2024,Referral
CUST096713,25-12-2024,Organic
CUST096714,05-02-2025,Referral
CUST096715,30-05-2025,Organic
CUST096718,23-12-2024,Social
CUST096723,17-04-2025,Organic
CUST096725,17-08-2025,Paid
CUST096726,07-05-2025,Referral
CUST096727,24-01-2025,Referral
CUST096729,30-01-2025,Referral
CUST096731,25-12-2024,Referral
CUST096734,09-01-2025,Referral
CUST096735,23-03-2025,Referral
CUST096736,05-02-2025,Organic
CUST096738,07-01-2025,Paid
CUST096741,26-01-2025,Paid
CUST096744,07-12-2024,Organic
CUST096745,31-01-2025,Social
CUST096746,28-12-2024,Organic
CUST096747,05-02-2025,Paid
CUST096748,03-08-2025,Organic
CUST096749,23-02-2025,Social
CUST096750,22-07-2025,Paid
CUST096751,13-04-2025,Organic
CUST096752,10-01-2025,Organic
CUST096753,26-03-2025,Referral
CUST096754,13-03-2025,Paid
CUST096755,17-02-2025,Organic
CUST096758,05-05-2025,Organic
CUST096761,18-11-2024,Paid
CUST096762,23-12-2024,Organic
CUST096764,11-01-2025,Referral
CUST096765,21-01-2025,Organic
CUST096767,11-01-2025,Paid
CUST096768,18-08-2025,Paid
CUST096771,27-05-2025,Paid
CUST096772,20-02-2025,Organic
CUST096773,28-12-2024,Referral
CUST096774,29-01-2025,Referral
CUST096775,19-01-2025,Organic
CUST096776,19-04-2025,Paid
CUST096777,23-01-2025,Paid
CUST096778,26-12-2024,Social
CUST096782,16-07-2025,Paid
CUST096783,06-12-2024,Paid
CUST096785,13-12-2024,Paid
CUST096786,27-11-2024,Organic
CUST096790,26-12-2024,Organic
CUST096792,04-03-2025,Referral
CUST096794,18-02-2025,Organic
CUST096796,12-02-2025,Organic
CUST096799,04-02-2025,Referral
CUST096800,30-12-2024,Referral
CUST096803,17-02-2025,Organic
CUST096804,14-06-2025,Organic
CUST096806,18-01-2025,Social
CUST096808,19-02-2025,Organic
CUST096809,02-02-2025,Referral
CUST096810,04-07-2025,Organic
CUST096811,31-12-2024,Organic
CUST096813,29-01-2025,Organic
CUST096814,06-02-2025,Organic
CUST096815,05-01-2025,Organic
CUST096816,01-02-2025,Organic
CUST096818,19-01-2025,Organic
CUST096821,01-02-2025,Organic
CUST096822,13-03-2025,Referral
CUST096824,09-01-2025,Organic
CUST096825,10-03-2025,Paid
CUST096826,03-01-2025,Organic
CUST096827,15-03-2025,Organic
CUST096829,03-03-2025,Referral
CUST096831,07-04-2025,Paid
CUST096834,09-01-2025,Organic
CUST096835,04-05-2025,Organic
CUST096836,25-03-2025,Organic
CUST096837,13-05-2025,Organic
CUST096840,12-01-2025,Referral
CUST096841,14-01-2025,Organic
CUST096842,20-02-2025,Organic
CUST096843,22-06-2025,Organic
CUST096845,04-09-2025,Paid
CUST096846,17-01-2025,Organic
CUST096847,25-12-2024,Social
CUST096848,29-01-2025,Referral
CUST096849,15-11-2024,Organic
CUST096850,16-01-2025,Paid
CUST096852,31-01-2025,Organic
CUST096853,13-11-2024,Organic
CUST096854,24-12-2024,Social
CUST096855,27-12-2024,Social
CUST096858,27-12-2024,Organic
CUST096859,21-01-2025,Organic
CUST096860,03-12-2024,Paid
CUST096861,06-05-2025,Social
CUST096864,30-12-2024,Organic
CUST096865,03-07-2025,Paid
CUST096866,19-03-2025,Social
CUST096867,14-04-2025,Paid
CUST096868,31-12-2024,Organic
CUST096870,05-02-2025,Paid
CUST096871,26-03-2025,Organic
CUST096876,09-07-2025,Paid
CUST096877,13-01-2025,Organic
CUST096881,05-07-2025,Organic
CUST096882,14-02-2025,Referral
CUST096884,17-11-2024,Social
CUST096885,20-02-2025,Organic
CUST096886,25-03-2025,Organic
CUST096888,30-03-2025,Organic
CUST096889,27-06-2025,Paid
CUST096890,27-06-2025,Paid
CUST096892,29-07-2025,Referral
CUST096896,02-01-2025,Organic
CUST096897,12-02-2025,Referral
CUST096899,14-01-2025,Paid
CUST096900,30-06-2025,Paid
CUST096902,20-01-2025,Organic
CUST096904,10-04-2025,Organic
CUST096905,10-02-2025,Referral
CUST096906,30-12-2024,Organic
CUST096908,25-12-2024,Organic
CUST096909,03-02-2025,Organic
CUST096912,30-06-2025,Paid
CUST096914,19-02-2025,Organic
CUST096915,27-01-2025,Organic
CUST096916,30-11-2024,Organic
CUST096917,09-02-2025,Referral
CUST096919,30-01-2025,Referral
CUST096921,31-01-2025,Paid
CUST096923,20-01-2025,Organic
CUST096926,26-12-2024,Organic
CUST096927,04-05-2025,Social
CUST096928,09-01-2025,Social
CUST096932,09-08-2025,Paid
CUST096933,18-12-2024,Organic
CUST096934,27-12-2024,Organic
CUST096936,01-03-2025,Paid
CUST096939,12-04-2025,Organic
CUST096940,09-07-2025,Paid
CUST096942,31-12-2024,Organic
CUST096944,22-11-2024,Organic
CUST096946,03-02-2025,Organic
CUST096948,26-01-2025,Referral
CUST096949,06-03-2025,Organic
CUST096950,19-12-2024,Organic
CUST096951,18-02-2025,Organic
CUST096952,09-11-2024,Organic
CUST096953,11-01-2025,Social
CUST096956,20-05-2025,Organic
CUST096960,28-11-2024,Referral
CUST096961,05-09-2025,Paid
CUST096963,18-08-2025,Paid
CUST096965,11-01-2025,Organic
CUST096966,06-03-2025,Referral
CUST096967,16-04-2025,Referral
CUST096972,23-03-2025,Organic
CUST096973,31-12-2024,Paid
CUST096974,11-01-2025,Paid
CUST096975,09-11-2024,Social
CUST096976,21-02-2025,Organic
CUST096977,10-01-2025,Social
CUST096978,21-03-2025,Organic
CUST096979,08-04-2025,Organic
CUST096981,06-01-2025,Organic
CUST096983,13-09-2025,Organic
CUST096987,13-04-2025,Organic
CUST096989,24-02-2025,Organic
CUST096990,18-12-2024,Organic
CUST096994,24-12-2024,Organic
CUST096995,07-12-2024,Paid
CUST096998,07-03-2025,Organic
CUST096999,08-01-2025,Organic
CUST097000,27-02-2025,Paid
CUST097003,21-02-2025,Referral
CUST097005,19-01-2025,Paid
CUST097006,21-04-2025,Referral
CUST097007,18-04-2025,Organic
CUST097009,29-03-2025,Organic
CUST097012,21-06-2025,Social
CUST097013,11-03-2025,Organic
CUST097014,19-12-2024,Referral
CUST097016,03-12-2024,Organic
CUST097017,24-03-2025,Social
CUST097018,10-04-2025,Paid
CUST097021,20-04-2025,Paid
CUST097022,18-02-2025,Organic
CUST097024,07-05-2025,Paid
CUST097025,28-01-2025,Organic
CUST097026,01-01-2025,Referral
CUST097027,14-07-2025,Social
CUST097029,14-03-2025,Paid
CUST097030,13-11-2024,Referral
CUST097031,08-06-2025,Referral
CUST097032,25-05-2025,Organic
CUST097036,01-02-2025,Referral
CUST097037,30-01-2025,Organic
CUST097040,25-06-2025,Paid
CUST097044,03-12-2024,Referral
CUST097046,18-07-2025,Paid
CUST097050,10-02-2025,Organic
CUST097052,26-01-2025,Organic
CUST097053,29-03-2025,Organic
CUST097054,26-11-2024,Paid
CUST097055,23-01-2025,Organic
CUST097056,09-02-2025,Organic
CUST097057,23-04-2025,Social
CUST097058,27-02-2025,Paid
CUST097059,14-06-2025,Organic
CUST097061,29-03-2025,Paid
CUST097063,02-04-2025,Paid
CUST097064,14-03-2025,Paid
CUST097065,03-05-2025,Organic
CUST097067,20-11-2024,Organic
CUST097068,30-11-2024,Paid
CUST097070,12-01-2025,Organic
CUST097071,12-12-2024,Social
CUST097072,18-01-2025,Organic
CUST097074,30-01-2025,Organic
CUST097077,21-01-2025,Paid
CUST097081,02-08-2025,Organic
CUST097082,17-03-2025,Social
CUST097084,14-07-2025,Paid
CUST097086,10-01-2025,Organic
CUST097087,08-01-2025,Organic
CUST097088,18-01-2025,Organic
CUST097089,09-01-2025,Organic
CUST097090,03-04-2025,Organic
CUST097092,18-05-2025,Organic
CUST097094,02-05-2025,Referral
CUST097096,10-01-2025,Organic
CUST097097,13-12-2024,Referral
CUST097098,15-01-2025,Organic
CUST097099,19-01-2025,Referral
CUST097101,20-01-2025,Paid
CUST097102,26-02-2025,Organic
CUST097104,31-03-2025,Organic
CUST097105,27-03-2025,Paid
CUST097108,02-09-2025,Referral
CUST097109,17-03-2025,Organic
CUST097112,24-02-2025,Organic
CUST097115,01-01-2025,Organic
CUST097116,09-01-2025,Organic
CUST097119,20-07-2025,Organic
CUST097121,21-01-2025,Organic
CUST097122,27-01-2025,Paid
CUST097123,23-03-2025,Organic
CUST097124,22-12-2024,Organic
CUST097127,23-11-2024,Organic
CUST097129,25-12-2024,Social
CUST097130,04-02-2025,Paid
CUST097132,02-02-2025,Organic
CUST097133,18-12-2024,Organic
CUST097135,02-02-2025,Organic
CUST097136,17-11-2024,Paid
CUST097137,06-01-2025,Referral
CUST097138,16-02-2025,Referral
CUST097139,27-11-2024,Organic
CUST097141,09-05-2025,Organic
CUST097143,09-12-2024,Paid
CUST097145,27-06-2025,Social
CUST097146,28-12-2024,Organic
CUST097147,31-05-2025,Paid
CUST097148,28-04-2025,Organic
CUST097149,24-02-2025,Social
CUST097154,26-12-2024,Organic
CUST097155,13-07-2025,Paid
CUST097156,27-01-2025,Organic
CUST097157,05-05-2025,Paid
CUST097158,20-11-2024,Organic
CUST097160,01-04-2025,Organic
CUST097161,11-03-2025,Referral
CUST097162,11-12-2024,Organic
CUST097163,04-06-2025,Referral
CUST097164,30-12-2024,Paid
CUST097165,23-11-2024,Social
CUST097166,07-05-2025,Paid
CUST097167,21-09-2025,Organic
CUST097170,21-03-2025,Organic
CUST097172,25-01-2025,Organic
CUST097173,17-01-2025,Organic
CUST097175,24-03-2025,Organic
CUST097176,04-02-2025,Organic
CUST097177,14-01-2025,Paid
CUST097179,18-06-2025,Referral
CUST097180,05-01-2025,Organic
CUST097185,14-12-2024,Organic
CUST097193,08-08-2025,Paid
CUST097195,16-12-2024,Organic
CUST097201,28-01-2025,Organic
CUST097202,19-08-2025,Organic
CUST097205,29-12-2024,Organic
CUST097206,16-07-2025,Social
CUST097207,15-03-2025,Organic
CUST097208,15-02-2025,Referral
CUST097210,12-03-2025,Organic
CUST097211,04-07-2025,Paid
CUST097212,26-09-2025,Paid
CUST097213,21-02-2025,Social
CUST097217,13-03-2025,Organic
CUST097219,31-03-2025,Referral
CUST097220,06-05-2025,Referral
CUST097221,15-09-2025,Paid
CUST097222,02-05-2025,Paid
CUST097224,12-02-2025,Paid
CUST097230,13-12-2024,Organic
CUST097231,26-11-2024,Paid
CUST097232,27-02-2025,Organic
CUST097233,24-01-2025,Organic
CUST097234,13-02-2025,Social
CUST097235,06-02-2025,Organic
CUST097237,04-06-2025,Paid
CUST097239,26-02-2025,Organic
CUST097240,04-03-2025,Organic
CUST097241,10-02-2025,Organic
CUST097242,25-11-2024,Organic
CUST097247,19-05-2025,Paid
CUST097249,09-02-2025,Social
CUST097251,27-03-2025,Organic
CUST097252,06-09-2025,Paid
CUST097253,16-12-2024,Organic
CUST097254,24-06-2025,Organic
CUST097256,07-01-2025,Paid
CUST097258,15-01-2025,Paid
CUST097259,22-05-2025,Organic
CUST097261,18-02-2025,Organic
CUST097262,17-02-2025,Organic
CUST097266,27-05-2025,Paid
CUST097269,28-12-2024,Social
CUST097270,14-07-2025,Organic
CUST097271,30-03-2025,Organic
CUST097272,17-02-2025,Organic
CUST097273,10-07-2025,Paid
CUST097274,01-12-2024,Paid
CUST097275,02-01-2025,Paid
CUST097276,06-02-2025,Organic
CUST097277,11-01-2025,Organic
CUST097278,21-01-2025,Organic
CUST097284,04-06-2025,Social
CUST097286,28-02-2025,Referral
CUST097287,09-03-2025,Organic
CUST097288,28-01-2025,Organic
CUST097292,20-06-2025,Paid
CUST097293,14-02-2025,Paid
CUST097296,12-02-2025,Paid
CUST097297,06-07-2025,Paid
CUST097298,26-03-2025,Paid
CUST097299,13-04-2025,Organic
CUST097301,18-04-2025,Paid
CUST097302,07-02-2025,Referral
CUST097303,11-03-2025,Organic
CUST097304,16-12-2024,Organic
CUST097305,25-06-2025,Organic
CUST097306,14-05-2025,Organic
CUST097307,22-03-2025,Paid
CUST097308,30-12-2024,Referral
CUST097310,08-05-2025,Organic
CUST097314,20-02-2025,Social
CUST097315,08-02-2025,Organic
CUST097317,28-03-2025,Paid
CUST097318,22-04-2025,Organic
CUST097319,06-04-2025,Organic
CUST097320,12-06-2025,Organic
CUST097323,12-04-2025,Organic
CUST097324,07-04-2025,Social
CUST097325,24-06-2025,Referral
CUST097328,10-03-2025,Organic
CUST097330,28-01-2025,Organic
CUST097331,01-01-2025,Paid
CUST097332,12-03-2025,Organic
CUST097333,14-02-2025,Referral
CUST097334,02-03-2025,Organic
CUST097336,14-01-2025,Paid
CUST097337,19-03-2025,Paid
CUST097339,13-02-2025,Paid
CUST097341,26-07-2025,Organic
CUST097342,20-05-2025,Organic
CUST097343,26-06-2025,Referral
CUST097345,28-01-2025,Organic
CUST097349,12-05-2025,Organic
CUST097351,02-04-2025,Social
CUST097353,12-01-2025,Organic
CUST097357,13-05-2025,Organic
CUST097358,02-04-2025,Organic
CUST097360,08-05-2025,Organic
CUST097361,25-02-2025,Referral
CUST097362,03-03-2025,Social
CUST097363,07-01-2025,Paid
CUST097364,27-02-2025,Paid
CUST097365,24-01-2025,Referral
CUST097366,01-01-2025,Organic
CUST097367,24-02-2025,Organic
CUST097368,08-02-2025,Paid
CUST097369,31-12-2024,Referral
CUST097371,12-08-2025,Organic
CUST097374,08-04-2025,Paid
CUST097376,17-02-2025,Organic
CUST097378,15-02-2025,Paid
CUST097379,21-05-2025,Paid
CUST097382,15-01-2025,Organic
CUST097383,01-03-2025,Organic
CUST097384,01-05-2025,Referral
CUST097388,12-01-2025,Paid
CUST097389,05-04-2025,Paid
CUST097390,10-12-2024,Paid
CUST097395,19-01-2025,Organic
CUST097396,06-05-2025,Organic
CUST097398,25-01-2025,Social
CUST097403,22-12-2024,Organic
CUST097405,16-12-2024,Organic
CUST097409,11-05-2025,Organic
CUST097414,03-04-2025,Organic
CUST097415,09-04-2025,Organic
CUST097418,30-03-2025,Organic
CUST097419,07-12-2024,Paid
CUST097421,08-04-2025,Organic
CUST097423,29-12-2024,Organic
CUST097424,19-06-2025,Paid
CUST097425,11-03-2025,Referral
CUST097428,28-12-2024,Organic
CUST097429,02-08-2025,Organic
CUST097431,14-12-2024,Organic
CUST097432,19-03-2025,Referral
CUST097434,11-05-2025,Referral
CUST097435,21-06-2025,Paid
CUST097436,30-01-2025,Organic
CUST097437,11-12-2024,Social
CUST097440,20-01-2025,Social
CUST097441,03-02-2025,Organic
CUST097442,18-03-2025,Referral
CUST097444,23-02-2025,Social
CUST097447,26-05-2025,Paid
CUST097448,12-03-2025,Paid
CUST097449,29-04-2025,Organic
CUST097450,25-02-2025,Paid
CUST097454,07-04-2025,Paid
CUST097456,27-12-2024,Organic
CUST097457,01-04-2025,Organic
CUST097458,13-03-2025,Referral
CUST097459,07-04-2025,Organic
CUST097460,15-01-2025,Paid
CUST097461,10-02-2025,Referral
CUST097463,09-02-2025,Social
CUST097465,23-04-2025,Paid
CUST097467,04-12-2024,Organic
CUST097468,25-03-2025,Organic
CUST097469,03-12-2024,Organic
CUST097470,30-12-2024,Organic
CUST097471,13-04-2025,Organic
CUST097473,26-03-2025,Organic
CUST097474,14-01-2025,Organic
CUST097475,10-03-2025,Organic
CUST097477,25-03-2025,Organic
CUST097478,09-04-2025,Organic
